file,access_modify,final_modify,annotation_modify,param_modify,import_extensive,parent_class_modify,parent_interface_modify,class_body_modify,inner_extensive_class,class_var_extensive,class_var_modify,method_body_modify,method_extensive,method_var_extensive,method_var_modify,Move Class,Rename Class,Move And Rename Class,Move Method,Rename Method,Move And Rename Method,Extract Method,Extract And Move Method,Rename Parameter,Add Parameter,Remove Parameter
core/java/android/hardware/display/DisplayManagerInternal.java,,,,,1,,,1,,,,,3,,,,,,,,,,,,,
core/java/android/hardware/display/VirtualDisplay.java,,,,1,1,,,1,,1,,1,,,,,,,,,,,,,1,
core/java/android/hardware/display/VirtualDisplayConfig.java,,,,1,1,,,2,,2,,6,2,1,1,,,,,,,,,,1,
core/java/android/hardware/fingerprint/FingerprintManager.java,,,,1,,,,1,,,,3,,1,1,,,,,,,,,,1,
core/java/android/hardware/fingerprint/FingerprintSensorPropertiesInternal.java,,,,1,1,,,1,,1,,4,3,,,,,,,,,,,,1,1
core/java/android/hardware/hdmi/HdmiTvClient.java,,,,,,,,1,,,,,,,,,,,,,,,,,,
core/java/android/hardware/SystemSensorManager.java,,,,,,,,1,,,,2,,,,,,,,,,,,,,
core/java/android/inputmethodservice/AbstractInputMethodService.java,,,,,7,1,,1,,,,,3,,,,,,,,,,,,,
core/java/android/inputmethodservice/IInputMethodWrapper.java,,,,1,,,,1,,,,2,,,,,,,,,,,,,,1
core/java/android/inputmethodservice/InputMethodService.java,,,,1,,,,2,,2,,3,,,,,,,,,,,,,,1
core/java/android/net/NetworkStats.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
core/java/android/net/NetworkStatsHistory.java,,,,,,,,1,,,,,1,,,,,,,,,,,,,
core/java/android/net/NetworkTemplate.java,,,,1,,,,1,,,,4,,,,,,,,,,,,,,
core/java/android/net/UriCodec.java,,,,,,,,1,,,1,7,,,12,,,,,,,,,,,
core/java/android/nfc/cardemulation/AidGroup.java,3,4,,,,,,1,,,3,5,,,,,,,,,,,,,,
core/java/android/nfc/cardemulation/ApduServiceInfo.java,9,10,,,,,,1,,,9,8,,,,,,,,,,,,,,
core/java/android/nfc/tech/MifareClassic.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
core/java/android/nfc/tech/NfcA.java,,,,,,,,1,,,,1,,,1,,,,,,,,,,,
core/java/android/os/AppZygote.java,,,,1,,,,1,,1,,2,,,,,,,,,,,,,1,
core/java/android/os/BatteryStats.java,,,,,,,,1,,,,1,4,6,,,,,,,,,,,,
core/java/android/os/Build.java,,,,,,,,2,,1,,,,,,,,,,,,,,,,
core/java/android/os/Environment.java,,,,,,,,1,,,,2,,,,,,,,,,,,,,
core/java/android/os/PowerManager.java,,,,,,,,1,,1,,1,,,,,,,,,,,,,,
core/java/android/os/Process.java,,,,,,,,1,,,,,1,,,,,,,,,,,,,
core/java/android/os/SharedMemory.java,,,,,,,,2,,,1,4,,1,,,,,,,,,,,,
core/java/android/os/storage/DiskInfo.java,,,,,,,,1,,2,,,,,,,,,,,,,,,,
core/java/android/permission/PermissionManager.java,,,1,1,,,,1,,,,3,2,,,,,,,,,1,,,,
core/java/android/permission/PermissionUsageHelper.java,,,,1,,,,1,,,,4,1,,18,,,,,,,,,,1,
core/java/android/provider/Browser.java,,,,,,,,1,,,,7,,,,,,,,,,,,,,
core/java/android/provider/CalendarContract.java,,,,,,,,6,,,,8,,,,,,,,,,,,,,
core/java/android/provider/ContactsContract.java,,,,,,,,11,,,,11,,,,,,,,,,,,,,
core/java/android/provider/DeviceConfig.java,,,,,,,,1,,1,,,,,,,,,,,,,,,,
core/java/android/provider/Settings.java,,,,,1,,,7,,19,28,13,,,,,,,,,,,,,,
core/java/android/provider/Telephony.java,,,,,,,,10,,4,,16,1,,,,,,,,,,,,,
core/java/android/security/net/config/ManifestConfigSource.java,,,,,,,,1,,,,1,,,1,,,,,,,,,,,
core/java/android/service/autofill/InternalOnClickAction.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
core/java/android/service/notification/NotificationListenerService.java,,,,1,,,,2,,1,,6,,,,,,,,1,,,,1,,
core/java/android/service/voice/VoiceInteractionSession.java,,,,,,,,4,,5,1,4,7,,,,,,,,,,,,,
core/java/android/service/wallpaper/WallpaperService.java,,,,,6,,,3,,5,,11,6,4,8,,,,,,,,,,,
core/java/android/speech/SpeechRecognizer.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
core/java/android/text/style/StyleSpan.java,,,,1,2,,,1,,1,,6,2,2,,,,,,,,,,,1,
core/java/android/util/apk/ApkSignatureVerifier.java,,2,,,3,,,1,1,4,,1,,5,6,,,,,,,,,,,
core/java/android/util/ArrayMap.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
core/java/android/util/FeatureFlagUtils.java,,,,,,,,1,,2,,1,,,,,,,,,,,,,,
core/java/android/util/imetracing/ImeTracingServerImpl.java,,,,,,,,1,,,3,,,,,,,,,,,,,,,
core/java/android/util/jar/StrictJarFile.java,,,,,,,,2,,,1,1,,,,,,,,,,,,,,
core/java/android/util/jar/StrictJarManifestReader.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
core/java/android/util/MathUtils.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
core/java/android/util/NtpTrustedTime.java,,1,,,1,,,1,,5,,3,5,4,1,,,,,,,1,,,,
core/java/android/util/SparseArrayMap.java,,,1,,,,,1,,,,1,,,,,,,,,,,,,,
core/java/android/util/TrustedTime.java,,,,,,,,1,,,,3,1,,,,,,,,,,,,,
core/java/android/view/accessibility/AccessibilityEvent.java,,,,,,,,1,,3,,2,,,,,,,,,,,,,,
core/java/android/view/accessibility/AccessibilityInteractionClient.java,1,,,2,,,,1,,2,,15,3,,,,,,,1,,1,,,1,
core/java/android/view/accessibility/AccessibilityManager.java,,,,1,,,,1,,5,,2,4,,,,,,,,,,,1,,
core/java/android/view/accessibility/AccessibilityNodeInfo.java,,,,,1,,,2,,3,,1,,,,,,,,,,,,,,
core/java/android/view/accessibility/AccessibilityWindowInfo.java,,,,,1,,,1,,1,,5,2,,,,,,,,,,,,,
core/java/android/view/AttachedSurfaceControl.java,,,,,1,,,1,,,,,3,,,,,,,,,,,,,
core/java/android/view/BatchedInputEventReceiver.java,,,,,1,,,1,,2,,2,,,,,,,,,,,,,,
core/java/android/view/Choreographer.java,,,,,1,,,3,,12,,9,1,2,2,,,,,,,,,,,
core/java/android/view/contentcapture/ContentCaptureContext.java,,,,1,1,,,2,,1,1,7,1,1,,,,,,,,,,,1,
core/java/android/view/contentcapture/ContentCaptureEvent.java,,,,,1,,,2,,2,1,5,2,,,,,,,,,,,,,
core/java/android/view/contentcapture/ContentCaptureManager.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
core/java/android/view/contentcapture/MainContentCaptureSession.java,,,,,2,,,1,,,,,1,,,,,,,,,,,,,
core/java/android/view/DisplayCutout.java,,,,2,3,,,1,,,,3,5,1,,,,,,,,,,,2,
core/java/android/view/ImeInsetsSourceConsumer.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
core/java/android/view/InputEventReceiver.java,,,,,,,,1,,1,,,1,,,,,,,,,,,,,
core/java/android/view/inputmethod/InputMethod.java,,,,1,,,,1,,,,1,,,,,,,,,,,,,,1
core/java/android/view/inputmethod/InputMethodManager.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
core/java/android/view/InputWindowHandle.java,,,,,1,,,1,,3,,1,2,,,,,,,,,,,,,
